name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
gr_ppsh_mag_in_plr,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_in.wav,wpn_all_reload_plr,wpn_ppsh,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_in.xm4,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_in.mp3,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_in.wav,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_in.wds,0,wpn_ww2,all
gr_ppsh_mag_out_plr,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_out.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,yes,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_out.xm4,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_out.mp3,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_out.wav,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_out.wds,0,wpn_ww2,all
gr_ppsh_tap_plr,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.xm4,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.mp3,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.wav,0,raw\sound\wawzmb\SFX/Weapon/SMG/ppsh/foley/gr_ppsh_mag_tap.wds,0,wpn_ww2,all
# M2_FLAMETHROWER
amb_fire_manager_0,raw\sound\wpn\flame\dyn_fire\dyn_fire_00.wav,,wpn_flamethrower,,ambience,94,94,100,100,800,800,log1,default,allon,rdefault,5,priority,5,reject,-88,84,0,25,80,0.25,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\wpn\flame\dyn_fire\dyn_fire_00_l.xm4,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_00_l.mp3,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_00_l.wav,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_00_l.wds,0,wpn_special,all
amb_fire_manager_1,raw\sound\wpn\flame\dyn_fire\dyn_fire_01.wav,,wpn_flamethrower,,ambience,94,94,100,100,800,800,log1,default,allon,rdefault,5,priority,5,reject,-88,84,0,25,80,0.25,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\wpn\flame\dyn_fire\dyn_fire_01_l.xm4,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_01_l.mp3,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_01_l.wav,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_01_l.wds,0,wpn_special,all
amb_fire_manager_2,raw\sound\wpn\flame\dyn_fire\dyn_fire_02.wav,,wpn_flamethrower,,ambience,94,94,100,100,800,800,log1,default,allon,rdefault,5,priority,5,reject,-88,84,0,25,80,0.25,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\wpn\flame\dyn_fire\dyn_fire_02_l.xm4,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_02_l.mp3,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_02_l.wav,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_02_l.wds,0,wpn_special,all
amb_fire_manager_3,raw\sound\wpn\flame\dyn_fire\dyn_fire_03.wav,,wpn_flamethrower,,ambience,94,94,100,100,800,800,log1,default,allon,rdefault,5,priority,5,reject,-88,84,0,25,80,0.25,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\wpn\flame\dyn_fire\dyn_fire_03_l.xm4,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_03_l.mp3,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_03_l.wav,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_03_l.wds,0,wpn_special,all
amb_fire_manager_4,raw\sound\wpn\flame\dyn_fire\dyn_fire_00.wav,,wpn_flamethrower,,ambience,94,94,100,100,800,800,log1,default,allon,rdefault,5,priority,5,reject,-88,84,0,25,80,0.25,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\wpn\flame\dyn_fire\dyn_fire_00_l.xm4,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_00_l.mp3,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_00_l.wav,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_00_l.wds,0,wpn_special,all
amb_fire_manager_5,raw\sound\wpn\flame\dyn_fire\dyn_fire_01.wav,,wpn_flamethrower,,ambience,94,94,100,100,800,800,log1,default,allon,rdefault,5,priority,5,reject,-88,84,0,25,80,0.25,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\wpn\flame\dyn_fire\dyn_fire_01_l.xm4,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_01_l.mp3,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_01_l.wav,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_01_l.wds,0,wpn_special,all
amb_fire_manager_6,raw\sound\wpn\flame\dyn_fire\dyn_fire_02.wav,,wpn_flamethrower,,ambience,94,94,100,100,800,800,log1,default,allon,rdefault,5,priority,5,reject,-88,84,0,25,80,0.25,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\wpn\flame\dyn_fire\dyn_fire_02_l.xm4,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_02_l.mp3,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_02_l.wav,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_02_l.wds,0,wpn_special,all
amb_fire_manager_7,raw\sound\wpn\flame\dyn_fire\dyn_fire_03.wav,,wpn_flamethrower,,ambience,94,94,100,100,800,800,log1,default,allon,rdefault,5,priority,5,reject,-88,84,0,25,80,0.25,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\wpn\flame\dyn_fire\dyn_fire_03_l.xm4,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_03_l.mp3,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_03_l.wav,0,raw\sound\wpn\flame\dyn_fire\dyn_fire_03_l.wds,0,wpn_special,all
body_burn,raw\sound\wpn\flame\npc\body_burn\body_burn_00.wav,,wpn_flamethrower,body_burn_scream,voice,95,95,100,500,3000,3000,default,default,allon,rdefault,2,oldest,5,reject,-34,34,0,90,90,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\sound\wpn\flame\npc\body_burn\body_burn_00.xm4,0,raw\sound\wpn\flame\npc\body_burn\body_burn_00.mp3,0,raw\sound\wpn\flame\npc\body_burn\body_burn_00.wav,0,raw\sound\wpn\flame\npc\body_burn\body_burn_00.wds,0,wpn_special,all
wpn_flamethrower_cooldown,raw\sound\wpn\flame\plr\stop\stop_00.wav,,wpn_flamethrower,,wpn_plr,96,96,100,35,8400,8400,default,default,allon,rdefault,5,priority,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\flame\plr\stop\stop_00.xm4,0,raw\sound\wpn\flame\plr\stop\stop_00.mp3,0,raw\sound\wpn\flame\plr\stop\stop_00.wav,0,raw\sound\wpn\flame\plr\stop\stop_00.wds,0,wpn_special,all
wpn_flamethrower_cooldown_3p,raw\sound\wpn\flame\npc\stop\stop_00.wav,,wpn_flamethrower,,wpn_npc,100,100,100,500,5000,7500,log2,log1,allon,rdefault,5,priority,5,reject,0,0,0,70,90,0.35,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\flame\npc\stop\stop_00.xm4,0,raw\sound\wpn\flame\npc\stop\stop_00.mp3,0,raw\sound\wpn\flame\npc\stop\stop_00.wav,0,raw\sound\wpn\flame\npc\stop\stop_00.wds,0,wpn_special,all
wpn_flamethrower_fireloop,raw\sound\wpn\flame\plr\loop\front\front_00_l.wav,,wpn_flamethrower,wpn_flamethrower_rear,wpn_plr,99,99,100,35,8400,8400,default,default,allon,rdefault,5,priority,5,reject,0,0,0,90,90,0.25,1,3d,loaded,looping,,1,250,96,,front,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\flame\plr\loop\front\front_00_l.xm4,0,raw\sound\wpn\flame\plr\loop\front\front_00_l.mp3,0,raw\sound\wpn\flame\plr\loop\front\front_00_l.wav,0,raw\sound\wpn\flame\plr\loop\front\front_00_l.wds,0,wpn_special,all
wpn_flamethrower_fireloop_3p,raw\sound\wpn\flame\npc\loop\loop_00.wav,,wpn_flamethrower,,wpn_npc,100,100,100,500,5000,7500,log2,log1,allon,rdefault,5,priority,5,reject,0,0,0,70,90,0.35,1,3d,loaded,looping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\flame\npc\loop\loop_00_l.xm4,0,raw\sound\wpn\flame\npc\loop\loop_00_l.mp3,0,raw\sound\wpn\flame\npc\loop\loop_00_l.wav,0,raw\sound\wpn\flame\npc\loop\loop_00_l.wds,0,wpn_special,all
#wpn_flamethrower_off,raw\sound\wpn\flame\pilot\wpn_flame_pilot_l.wav,,wpn_flamethrower,,wpn_plr,87,87,100,35,4000,4000,default,default,allon,rdefault,5,priority,5,reject,0,0,0,90,90,0.25,1,2d,loaded,looping,,1,0,96,,front,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\flame\pilot\wpn_flame_pilot_l.xm4,0,raw\sound\wpn\flame\pilot\wpn_flame_pilot_l.mp3,0,raw\sound\wpn\flame\pilot\wpn_flame_pilot_l.wav,0,raw\sound\wpn\flame\pilot\wpn_flame_pilot_l.wds,0,wpn_special,all
wpn_flamethrower_rear,raw\sound\wpn\flame\plr\loop\rear\rear_00.wav,,wpn_flamethrower,,wpn_plr,98,98,100,35,8400,8400,default,default,allon,rdefault,5,priority,5,reject,0,0,0,90,90,0.25,1,2d,loaded,looping,,1,250,96,,back,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\flame\plr\loop\rear\rear_00_l.xm4,0,raw\sound\wpn\flame\plr\loop\rear\rear_00_l.mp3,0,raw\sound\wpn\flame\plr\loop\rear\rear_00_l.wav,0,raw\sound\wpn\flame\plr\loop\rear\rear_00_l.wds,0,wpn_special,all
wpn_flamethrower_start,raw\sound\wpn\flame\plr\start\start_00.wav,,wpn_flamethrower,,wpn_plr,100,100,100,35,8400,8400,default,default,allon,rdefault,5,priority,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\flame\plr\start\start_00.xm4,0,raw\sound\wpn\flame\plr\start\start_00.mp3,0,raw\sound\wpn\flame\plr\start\start_00.wav,0,raw\sound\wpn\flame\plr\start\start_00.wds,0,wpn_special,all
wpn_flamethrower_start_3p,raw\sound\wpn\flame\npc\start\start_00.wav,,wpn_flamethrower,,wpn_npc,100,100,100,500,5000,7500,log2,log1,allon,rdefault,5,priority,5,reject,0,0,0,70,90,0.35,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\flame\npc\start\start_00.xm4,0,raw\sound\wpn\flame\npc\start\start_00.mp3,0,raw\sound\wpn\flame\npc\start\start_00.wav,0,raw\sound\wpn\flame\npc\start\start_00.wds,0,wpn_special,all
weap_flamethrower_foley_F,raw\sound\wpn\flame\plr\foley\flame_front.wav,wpn_all_reload_plr,wpn_ex41,,reload,100,100,100,0,0,0,default,default,allon,rdefault,1,reject,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\flame\plr\foley\flame_front.xm4,0,raw\sound\wpn\flame\plr\foley\flame_front.mp3,0,raw\sound\wpn\flame\plr\foley\flame_front.wav,0,raw\sound\wpn\flame\plr\foley\flame_front.wds,0,wpn_special,all
weap_flamethrower_foley_R,raw\sound\wpn\flame\plr\foley\flame_rear.wav,wpn_all_reload_plr,wpn_flamethrower,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,wpn_rear,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\flame\plr\foley\flame_rear.xm4,0,raw\sound\wpn\flame\plr\foley\flame_rear.mp3,0,raw\sound\wpn\flame\plr\foley\flame_rear.wav,0,raw\sound\wpn\flame\plr\foley\flame_rear.wds,0,wpn_special,all
# TOKAREV
fly_tt33_futz_plr,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_futz.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_futz.xm4,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_futz.mp3,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_futz.wav,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_futz.wds,0,wpn_ww2,all
fly_tt33_mag_in_plr,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_in.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_in.xm4,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_in.mp3,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_in.wav,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_in.wds,0,wpn_ww2,all
fly_tt33_mag_out_plr,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_out.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_out.xm4,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_out.mp3,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_out.wav,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_mag_out.wds,0,wpn_ww2,all
fly_tt33_slide_forward_plr,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_slide.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_slide.xm4,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_slide.mp3,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_slide.wav,0,raw\sound\wpn\pistol\ww2\tt33\foley\gr_tt33_slide.wds,0,wpn_ww2,all
wpn_tt33_1straise_npc,raw\sound\fly\gear\rattle\rattle_00.wav,wpn_all_reload_npc,wpn_tokarev,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_00.xm4,0,raw\sound\fly\gear\rattle\rattle_00.mp3,0,raw\sound\fly\gear\rattle\rattle_00.wav,0,raw\sound\fly\gear\rattle\rattle_00.wds,0,wpn_ww2,all
wpn_tt33_1straise_npc,raw\sound\fly\gear\rattle\rattle_01.wav,wpn_all_reload_npc,wpn_tokarev,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_01.xm4,0,raw\sound\fly\gear\rattle\rattle_01.mp3,0,raw\sound\fly\gear\rattle\rattle_01.wav,0,raw\sound\fly\gear\rattle\rattle_01.wds,0,wpn_ww2,all
wpn_tt33_1straise_npc,raw\sound\fly\gear\rattle\rattle_02.wav,wpn_all_reload_npc,wpn_tokarev,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_02.xm4,0,raw\sound\fly\gear\rattle\rattle_02.mp3,0,raw\sound\fly\gear\rattle\rattle_02.wav,0,raw\sound\fly\gear\rattle\rattle_02.wds,0,wpn_ww2,all
wpn_tt33_1straise_npc,raw\sound\fly\gear\rattle\rattle_03.wav,wpn_all_reload_npc,wpn_tokarev,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_03.xm4,0,raw\sound\fly\gear\rattle\rattle_03.mp3,0,raw\sound\fly\gear\rattle\rattle_03.wav,0,raw\sound\fly\gear\rattle\rattle_03.wds,0,wpn_ww2,all
wpn_tt33_1straise_npc,raw\sound\fly\gear\rattle\rattle_04.wav,wpn_all_reload_npc,wpn_tokarev,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_04.xm4,0,raw\sound\fly\gear\rattle\rattle_04.mp3,0,raw\sound\fly\gear\rattle\rattle_04.wav,0,raw\sound\fly\gear\rattle\rattle_04.wds,0,wpn_ww2,all
wpn_tt33_1straise_plr,raw\sound\fly\gear\rattle\rattle_00.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_00.xm4,0,raw\sound\fly\gear\rattle\rattle_00.mp3,0,raw\sound\fly\gear\rattle\rattle_00.wav,0,raw\sound\fly\gear\rattle\rattle_00.wds,0,wpn_ww2,all
wpn_tt33_1straise_plr,raw\sound\fly\gear\rattle\rattle_01.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_01.xm4,0,raw\sound\fly\gear\rattle\rattle_01.mp3,0,raw\sound\fly\gear\rattle\rattle_01.wav,0,raw\sound\fly\gear\rattle\rattle_01.wds,0,wpn_ww2,all
wpn_tt33_1straise_plr,raw\sound\fly\gear\rattle\rattle_02.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_02.xm4,0,raw\sound\fly\gear\rattle\rattle_02.mp3,0,raw\sound\fly\gear\rattle\rattle_02.wav,0,raw\sound\fly\gear\rattle\rattle_02.wds,0,wpn_ww2,all
wpn_tt33_1straise_plr,raw\sound\fly\gear\rattle\rattle_03.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_03.xm4,0,raw\sound\fly\gear\rattle\rattle_03.mp3,0,raw\sound\fly\gear\rattle\rattle_03.wav,0,raw\sound\fly\gear\rattle\rattle_03.wds,0,wpn_ww2,all
wpn_tt33_1straise_plr,raw\sound\fly\gear\rattle\rattle_04.wav,wpn_all_reload_plr,wpn_tokarev,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_04.xm4,0,raw\sound\fly\gear\rattle\rattle_04.mp3,0,raw\sound\fly\gear\rattle\rattle_04.wav,0,raw\sound\fly\gear\rattle\rattle_04.wds,0,wpn_ww2,all
wpn_tt33_bass_swt,raw\sound\wpn\pistol\makarov\lfe\lfe_00.wav,wpn_smg_shot_plr,wpn_tokarev,,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,lfe,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\pistol\makarov\lfe\lfe_00.xm4,0,raw\sound\wpn\pistol\makarov\lfe\lfe_00.mp3,0,raw\sound\wpn\pistol\makarov\lfe\lfe_00.wav,0,raw\sound\wpn\pistol\makarov\lfe\lfe_00.wds,0,wpn_ww2,all
wpn_tt33_dryfire_npc,raw\sound\wpn\pistol\dry_fire\npc\dry_fire_00.wav,wpn_pist_shot_npc,wpn_tokarev,,wpn_pis_npc,100,100,0.75,100,2300,2400,log2,log2,allon,rdefault,10,priority,5,reject,-281,0,0.8,20,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\pistol\dry_fire\npc\dry_fire_00.xm4,0,raw\sound\wpn\pistol\dry_fire\npc\dry_fire_00.mp3,0,raw\sound\wpn\pistol\dry_fire\npc\dry_fire_00.wav,0,raw\sound\wpn\pistol\dry_fire\npc\dry_fire_00.wds,0,wpn_ww2,all
